review_id,user_id,business_id,stars_review,useful,funny,cool,text,date,name,city,state,stars_business,review_count,categories,review_count_user,average_stars,fans
AV5HUfPCwi07xwbRNeTk7Q,BP2UkWxipOpxDIfi1qJTmg,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"Came here for brunch with a friend of mine, we both didn't know what to expect as if was our first time. I was pleasantly surprised. I has the duck confit hash and she had french toast-both were superb. The wait staff were friendly and attentive. I'll definitely be back! This place knows what they are doing!",2014-12-21 18:26:06,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",24,3.07,0
WuMbIOA8tRcMn9AaIUa1mA,tiAUNkxetMSV0qYaY1dsjQ,xHdekRjTK93GR2AgtvrtgQ,5.0,0,0,0,"Best burger in town.  It's got short rib in it!  Great, friendly service and live music.  A new favorite spot.",2018-02-12 04:17:01,Growler's Taphouse,Tucson,AZ,3.5,149,"Beer, Wine & Spirits, Restaurants, Bars, Sports Bars, American (New), Food, Beer Bar, Music Venues, Nightlife, Arts & Entertainment",11,4.5,0
SkgWnjNmY6EuYqxGc6c8_g,1658lPHv9PYSIIQkPthQyA,bXjnfT69E8DJinX-ifOofA,5.0,1,0,0,"Came for lunch and was amazingly surprised how good the food was. In addition to their amazingly low prices, they have the best meaty wings in town and they cost less than anywhere else.  the staff was very friendly also. My friend also had a huge hamburger that looked like a gourmet chef made it. I was very impressed and will come back tomorrow",2012-07-19 17:30:31,Wings Over Broadway,Tucson,AZ,3.5,302,"Chicken Wings, Restaurants, Sandwiches, Burgers",9,4.1,0
sHBWqtu6nX9ogCBRp1PZMA,yknEb8INF1SCXdoiOPGJzw,xHdekRjTK93GR2AgtvrtgQ,4.0,0,0,0,"First time at this restaurant and was surprised with overall experience.  Staff were very helpful and experienced.  The cheeseburger was fabulous with a great mix of meats, done perfectly.  Great food, will return soon, like Cheers with more beer.",2018-03-19 00:28:11,Growler's Taphouse,Tucson,AZ,3.5,149,"Beer, Wine & Spirits, Restaurants, Bars, Sports Bars, American (New), Food, Beer Bar, Music Venues, Nightlife, Arts & Entertainment",12,3.5,0
NgfuSzdk0wO0Vx2SwtuxZw,e948rSb46wKfyaj_9bfhLg,K1r1fGmCbrmC_V6Aj22Zew,5.0,0,0,0,"If you are thinking to order a cake for your special occasion, this is the place. They are amazing in the quality of work that they deliver. I just gave them some general idea about what I want, and they created this beautiful cake for my wife's birthday.
The staff are very nice and the cake is delicious.",2018-02-12 17:37:41,Village Bakehouse,Tucson,AZ,4.0,296,"Bakeries, Restaurants, Food, Breakfast & Brunch, Sandwiches",3,5.0,0
_w_jwjPCmzJVO8s46GrY5w,9noE3O3mh9jZOB8-NPEbvw,D7z_V6E8cxXghSRcHAmUPg,4.0,1,1,1,"Had it delivered to local hotel. By accident, went to wrong hotel (little language barrier) but quickly resolved and brought right over. 

Ordered the General Tso Chicken, egg rolls and wanton soup. All was very good but soup was not was I was expecting. Too many vegetable. Like my wanton with just soup and dumplings. 

Would recommend. Good presentation and tasted good.",2017-01-17 03:12:11,La Bella China Restaurant,Tucson,AZ,4.0,92,"Restaurants, Chinese",102,3.54,2
Ub3dDgzC39LhiTOYvLYOeA,em6yaEEQL6101CfLoo3SEg,UCMSWPqzXjd7QHq7v8PJjQ,3.0,1,1,1,"Food was decent, if a bit pricey.   The home fries weren't fresh, but were the little frozen cubes.   The omelette was very good, but my ""green"" tea was some herbal concoction that was super strong.   If I was in the area again I would probably try something else.",2015-05-30 00:07:15,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",111,3.81,2
lZmxos-3ELacFZlRUGFVFA,fDOBtTeKOpF0W2GexMt-Ag,RhuYqAT45uIR2NNdDsolXQ,5.0,1,1,1,BEST MEXICAN FOOD EVER!!  The best service in town. Silvia is the nicest person in the world.  She writes our name on the wrapper ever time we go there.  You can't buy that kind of service.  I get the bacon breakfast burrito every time.,2010-03-17 21:12:25,St Mary's Mexican Food,Tucson,AZ,4.0,207,"Restaurants, Mexican",22,4.95,1
ewHH5eiMfJnb6uWoWpTQ9g,q7dgQYuQ9ZYAlV0rOR7MnQ,V9XlikTxq0My4gE8LULsjw,4.0,0,0,0,"After traveling all day we stopped in here for dinner and Lance, our server stepped in and made our meal very fun. He suggested we split a fish and chips dinner and that came with a delicious bowl of clam chowder. The fish was nicely battered and was enough for the two of us. Lance also suggested their flavored lemonade which was very good. We forgot how tired we were for the short time we were here.",2016-11-12 21:49:16,Claim Jumper Steakhouse & Bar,Tucson,AZ,2.5,325,"Restaurants, Nightlife, Seafood, Steakhouses, American (Traditional), Bars",15,2.27,2
yum8pdoC5xgPw-E6e53Inw,8KMzYAMCj6xH2ZtWkCZtYg,rViAhfKLKmwbhTKROM9m0w,5.0,0,0,0,One of the nicer places in Tucson. If you like gambling obviously plenty of that but so much more. We have stayed there a and enjoyed greatly. Especially Thursdays and there free music night. Usually some pretty good cover bands and everyone has good time. Big pool and plenty of places to explore. Decent buffet if you like that. Would recommend you check it out.,2018-06-22 17:35:51,Casino Del Sol,Tucson,AZ,3.0,298,"Arts & Entertainment, Hotels & Travel, Casinos, Diners, Restaurants, Mexican, Resorts",21,2.23,0
wlxkMbPcQqGMSv1AO5JKPQ,hviqSMBuDYJ3_Z4Gn4ZZgQ,UCMSWPqzXjd7QHq7v8PJjQ,1.0,0,0,0,"I went to Prep and Pastry about a week ago with my girlfriend. We were expecting a long line as other reviews said there would be on the weekend. When we arrived we were told that there would be a 30 minute wait. So we stood outside in the sun. After about 5 minutes, I asked one of the hostesses if there was a shorter wait time if we sat outside under the shaded patio. She promptly told me that the patio was closed due to a large party renting it out. Not 5 minutes later they seated a table of 3 at one of the 5 empty tables out there. Needless to say I was pretty upset about being blatantly lied to. After another 20 minutes of standing around we were finally seated. The building is visually appealing inside however it was so loud we couldn't even hear each other. My girlfriend ordered the A.M. Chile Relleno, and I ordered the tri tip sliders. We also ordered a french toast to split. The french toast was delicious, the tri tip sliders had no salt what so ever. And my girlfriends dish was absolutely cold. She ended up sending it back. They prepared a new one for her which also contained all but one morsel of salt. They did however take half off her dish for their incompetence. All in all Prep and Pastry is visited by people who want to be more hip than enjoy good food.",2014-08-13 21:47:11,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",14,2.07,0
_60cOz72mihhzW2_HK-mUg,d20TwIrWW9_M5yaoRTroOA,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"I have eaten breakfast, brunch & lunch here countless times. It is always busy, but why wouldn't it be?! It's so dang delicious! For there always being so many people, the service is always excellent! I am gluten free and there are some great options here for brunch and it never disappoints! I am borderline obsessed with P&P it's one of Tucson's best restraints!! I can't say anything about their pastries, but everyone who tries them LOVES THEM! They are always coming up with new menu items, new pastry flavor combinations...and I love that they added a bar! Everything I have tried: original orange, orange/guava, wine and sangria satisfy beyond expectation. I wholeheartedly recommend Prep and Pastry to those in Tucson for he first time, and those locals looking for a new restaurant to spice up your brunch life!",2014-08-15 19:41:04,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",13,4.23,0
cNGKw-INEvGGjBP4oC2Jkg,RGPN0GTT00z3HUfILFZVqA,jmwasbZfgj3honf79qKsnA,5.0,0,0,0,One of my favorite places in town! Taco Tuesday is a must here. Let's not forget the salsa bar is well stocked and delicious! You definitely need to try this place if you haven't already,2018-04-30 20:49:51,Street- Taco and Beer Co.,Tucson,AZ,4.5,805,"Mexican, Bars, Restaurants, Nightlife",5,4.6,0
j1kpMsnGyynrVmmp2OIIbQ,s_QPLzaaCMe9ipmuUvS4Ow,jmwasbZfgj3honf79qKsnA,5.0,0,0,0,"THIS PLACE!!!!  We are addicted to your love!  We go to Street Tacos at least twice a week, and when we don't go, we get withdrawal.  There is nowhere else we want to eat tacos!!!  Cool vibe, quick, accurate and friendly service, a wonderfully diverse menu, and the salsa bar ROCKS, compared to the competition.  Meats are tasty and tender, veg. options fresh and delightful.  Beers are great; bar service is on point.  Nothing not to love!! Please open a second location. We will never get tacos anywhere else in Tucson.  A true gem!!!",2018-01-25 03:24:35,Street- Taco and Beer Co.,Tucson,AZ,4.5,805,"Mexican, Bars, Restaurants, Nightlife",25,4.11,1
iHCmtKYdzEdqF9O0-fvOZQ,TG0bwoXtTD4nCWATbS3Msg,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"Great ambience to go along with the outstanding food, the French toast was my favorite!!! The pastries are deliciously sinful.  The wait can be a little long, but worth it... There are great stores less than 50 feet away in the area that complement the interval; you can leisurely shop at an antique store, or a woman's/young ladies boutique, and even a seed store selling plants, indigenous to Arizona... it is truly an experience... we will be back again!!!",2016-05-21 17:15:35,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",13,3.85,0
93z_JP-Uy3jacPYXfgpj5w,_i3CBpitf-eaWXvZSA3hBA,RhuYqAT45uIR2NNdDsolXQ,5.0,1,0,1,"The Chile relleno burro is great, the red Chile plate with rice and beans with a sobaquera tortilla Mmmm delicious also de pollo asado and carne asada burros are sooo very good.",2016-01-20 07:04:01,St Mary's Mexican Food,Tucson,AZ,4.0,207,"Restaurants, Mexican",4,3.0,0
X4zK-mTBHs-oKcCbFcqojg,n0QxCOsSaz53GSb4lkc17w,jmwasbZfgj3honf79qKsnA,5.0,0,1,0,Great place for some yummy and authentic food. Service was great and the place was clean!,2018-03-17 15:20:58,Street- Taco and Beer Co.,Tucson,AZ,4.5,805,"Mexican, Bars, Restaurants, Nightlife",5,3.4,0
Of3OYlRlNC5tigdWBDnvCQ,LcIU4ySW_5-5Nb0nMyzWdg,SbdL-8NSmTWgSwdGZBa7WQ,5.0,0,0,0,"Have been visiting Frescos for at least 5 years and have never had bad food. Used to live a couple miles away and yes delivery was slow needed to plan ahead. Most of the time we just picked it up. They have the best pepperoni and mushroom Pizza I've had in town, love the fresh mushrooms and the manicotti is wonderful. It's no longer on the menu but they still will make it up for you just ask. I ordered salad (chef) for the first time and it was excellent, very fresh! The only negative is they need one on the east side. You can't even compare to other franchise Pizza places they don't even come close to the freshness and taste.",2016-08-13 23:19:34,Fresco Pizzeria,Tucson,AZ,4.0,240,"Food, Food Delivery Services, Salad, Italian, Pizza, Restaurants",1,5.0,0
MfBvcQB1YmH_kFljogYf9g,SwIxsfPAwmdznhFv9bOjMg,U3aNQ5DsABPYyJQolsCbJg,4.0,1,0,1,"This place has some very good steak and pretty good sides to go along with it. But you're gonna pay for them as this is not an inexpensive place to eat. I'd consider this place to be more of a ""special occasion restaurant"" rather than somewhere you'd go on a consistent basis. The cheapest steak they have is a 10 oz. ""Carne Asada"" steak for $23. That's what me and my wife ordered and it was very delicious, tender,  and was cooked perfectly. I also ordered the ""Estillo Charro"", which was basically melted cheese with some chilis. This was a good choice as it added some very good flavors and some heat, although the steak does not need any assistance with flavor. I definitely recommend this place but just be ready to pay up.",2016-08-28 20:00:40,Charro Steak & Del Rey,Tucson,AZ,4.0,589,"Diners, Restaurants, Steakhouses, Mexican",51,3.85,2
HVXgyuEYfpPzG9vZ-rTpGQ,LUrY9f-pEudeBwTkbw4JWw,5Ce3lZksYVkCbrihqylVHQ,3.0,1,3,0,"....meh....

 my husband and I are big sushi eaters, so we're always looking for awesome places in town. I saw all the wonderful reviews for this place - so we decided to go. 

Quaint little place- very clean. Got our drink orders and brought us some edamame. It was kinda slimy....

I had read the reviews about the self serve miso station, so I asked if I could get some. She said no, she would get it for me. I also saw her shew another patron away as he was attempting to serve himself.  So I'm not sure if that is still their policy.  

We ordered the 9 piece sashimi plate and a few rolls. Sashimi came out first. Salmon slimy, but tasted good, the tuna tasted a bit like a fish tank smells, and the 3rd fish.... (albacore?) Had no flavor. 

The rolls we got, however, were quite good. Solid flavor, and well put together rolls. We had the Fireball, Happy Roll, spicy tuna roll, and the Eskimo roll. The only complaint I had about them was they were pretty small for the price, and had the smallest amount of fish the could use. Best roll we got was the fireball.

Who knows... maybe we caught them on a bad night, but I don't think we'll be making a point to go again.",2015-05-17 02:29:56,Sushi Nara,Tucson,AZ,4.5,159,"Sushi Bars, Japanese, Restaurants",13,4.15,1
-N2cL_pYzycQ4NKxQcbTYA,5ixKDo5KQlvEqAJeyCUpsA,cXAKeC-EgVChIxhS7fscmw,4.0,0,0,0,"Great little french cafe and breakfast spot.  I have ordered the Brouillade and the eggs provencale.  Both really good dishes.  You won't be disappointed with this choice in breakfast.

The pastries are excellent, and I suggest getting a croissant with your meal, as it is a bread choice instead of toast.

I only give this 4 stars, because the location is not the best.  I would like to see this restaurant move to a nicer location with a better outdoor seating option.  But the food is excellent.",2011-03-25 06:57:10,Ghini's French Caffe,Tucson,AZ,3.5,427,"Restaurants, Food, Breakfast & Brunch, Sandwiches, French, Bakeries, Salad",123,3.75,2
QxKY2KyEWTU6wZ5eaREP9A,RUghLZRcVXqTjKs6OY48kA,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"I love the French toast, white Sangria is so refreshing, bartender is awesome and grill cheese was amazing.",2017-10-13 20:57:37,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",6,4.17,0
K4MyckDmy04NhGXpJSUCYw,G1ik0iYKZHmhEZqmUS336A,rdtMeOwRcXw4mJVxiBQ_IQ,5.0,0,0,0,"I came in and bought some flour tortillas. The gentlemen at the counter was very kind, and talkative which I appreciated. The tortillas were amazing! When I bought them they were still warm. I definitely want to come back and get a burrito. I've heard great things about them.",2016-04-01 18:46:57,La Mesa Tortillas,Tucson,AZ,4.0,64,"Specialty Food, Food, Local Flavor, Restaurants, Mexican, Ethnic Food",161,3.87,3
eldXW0rKb1NLA3HiCsKahw,a4S_uNT1IGaJpbspCqv-oQ,IxP1AjJo8yqQM7SeMLeR7g,3.0,0,0,0,So far not too bad of a wait for it being a Sunday. They do need maybe another cashier as I saw a family walk out on their check. It was Denny's for the food.,2015-10-25 19:09:13,Denny's,Tucson,AZ,2.5,32,"Restaurants, Breakfast & Brunch, American (Traditional), Diners",38,3.78,1
5D8gBgDko2gD6qO4EElWMw,g6QLSuChL4kpyuUkYLzLCQ,I0053JmJ5DEFUWSJ8pikhA,4.0,0,0,0,"This was my first experience at a Golden Corral.  I was actually very surprised by the quality and variety of the food and at a very reasonable price!

The staff was pleasant and attentive, including the manager, who went table to table checking on diners and keeping an eye on things.

I won't make this one of my ""regular"" restaurants but if I am with a group who just can't decide where to go, I won't hesitate to suggest Golden Corral.",2016-04-27 03:32:50,Golden Corral Buffet & Grill,Tucson,AZ,2.5,84,"Buffets, Restaurants, American (New), American (Traditional)",8,2.63,0
